id,source_id,cot_type,how
39734462,2070,a-n-A-C-F-m,m-g
39787011,2218,a-n-A-C-F-m,m-g
39804722,1824,a-n-A-C-F-m,m-g
39721568,1944,a-n-A-C-F-m,m-g
39767758,1801,a-n-A-C-F,m-g
39705497,1795,a-n-A-C-F-m,m-g
39773521,1831,a-n-A-C-F,m-g
39662753,1799,a-n-A-C-F-m,m-g
39724871,1861,a-n-A-C-F-m,m-g
39670921,2183,a-n-A-C-F-m,m-g
39791243,1970,a-n-A-C-F-m,m-g
39727271,1898,a-n-A-C-F-m,m-g
39794953,2226,a-n-A-C-F-m,m-g
39767826,1920,a-n-A-C-F,m-g
39768867,1889,a-n-A-C-F-m,m-g
39730992,1883,a-n-A-C-F-m,m-g
39690503,2107,a-n-A-C-F-m,m-g
39696602,1811,a-n-A-C-F-m,m-g
39668004,1875,a-n-A-C-F-m,m-g
39728054,1937,a-n-A-C-F-m,m-g
39709311,2217,a-n-A-C-F-m,m-g
39784048,2101,a-n-A-C-F-m,m-g
39770225,2116,a-n-A-C-F-m,m-g
39661453,1799,a-n-A-C-F-m,m-g
39707592,2217,a-n-A-C-F-m,m-g
39772557,1796,a-n-A-C-F-m,m-g
39659443,2135,a-n-A-C-F-m,m-g
39664177,2208,a-n-A-C-F-m,m-g
39723863,2021,a-n-A-C-F-m,m-g
39663161,2005,a-n-A-C-F-m,m-g
39778668,2045,a-n-A-C-F-m,m-g
39683455,1811,a-n-A-C-F-m,m-g
39771791,2056,a-n-A-C-F-m,m-g
39785245,2185,a-n-A-C-F-m,m-g
39729401,1909,a-n-A-C-F-m,m-g
39669127,2005,a-n-A-C-F-m,m-g
39795702,2231,a-n-A-C-F-m,m-g
39733824,1978,a-n-A-C-F-m,m-g
39695672,1965,a-n-A-C-F-m,m-g
39779606,2230,a-n-A-C-F-m,m-g
39731106,1819,a-n-A-C-F-m,m-g
39675404,2064,a-n-A-C-F-m,m-g
39668023,2033,a-n-A-C-F-m,m-g
39801198,2024,a-n-A-C-F-m,m-g
39740195,1847,a-n-A-C-F-m,m-g
39771385,1928,a-n-A-C-F,m-g
39766633,1924,a-n-A-C-F-m,m-g
39775217,1900,a-n-A-C-F,m-g
39740289,2232,a-n-A-C-F-m,m-g
39805337,1820,a-n-A-C-F-m,m-g
39764664,2105,a-n-A-C-F-m,m-g
39781451,1987,a-n-A-C-F,m-g
39716720,2012,a-n-A-C-F-m,m-g
39729719,1819,a-n-A-C-F-m,m-g
39787416,1990,a-n-A-C-F-m,m-g
39751443,1959,a-n-A-C-F-m,m-g
39663468,2005,a-n-A-C-F-m,m-g
39666158,1946,a-n-A-C-F-m,m-g
39678442,1882,a-n-A-C-F-m,m-g
39763052,2094,a-n-A-C-F-m,m-g
39661402,2199,a-n-A-C-F-m,m-g
39685649,1918,a-n-A-C-F-m,m-g
39765701,2022,a-n-A-C-F-m,m-g
39763225,1914,a-n-A-C-F-m,m-g
39759093,2220,a-n-A-C-F-m,m-g
39710945,2217,a-n-A-C-F-m,m-g
39669017,1964,a-n-A-C-F-m,m-g
39778926,2095,a-n-A-C-F-m,m-g
39672650,2183,a-n-A-C-F-m,m-g
39661174,2005,a-n-A-C-F-m,m-g
39766126,2159,a-n-A-C-F-m,m-g
39728497,1977,a-n-A-C-F,m-g
39762761,2009,a-n-A-C-F-m,m-g
39761095,2094,a-n-A-C-F-m,m-g
39787612,1990,a-n-A-C-F-m,m-g
39667391,2005,a-n-A-C-F-m,m-g
39773407,1947,a-n-A-C-F,m-g
39730975,2219,a-n-A-C-F-m,m-g
39664229,2005,a-n-A-C-F-m,m-g
39743024,1896,a-n-A-C-F-m,m-g
39753855,2186,a-n-A-C-F-m,m-g
39688806,1811,a-n-A-C-F-m,m-g
39774874,2055,a-n-A-C-F-m,m-g
39794307,2062,a-n-A-C-F-m,m-g
39685003,1811,a-n-A-C-F-m,m-g
39779308,2004,a-n-A-C-F-m,m-g
39697155,1965,a-n-A-C-F-m,m-g
39781702,2215,a-n-A-C-F-m,m-g
39702797,2085,a-n-A-C-F,m-g
39735615,1819,a-n-A-C-F-m,m-g
39710504,1948,a-n-A-C-F-m,m-g
39710336,1948,a-n-A-C-F-m,m-g
39663459,2208,a-n-A-C-F-m,m-g
39716152,2167,a-n-A-C-F-m,m-g
39684099,1811,a-n-A-C-F-m,m-g
39786084,1891,a-n-A-C-F-m,m-g
39723597,1944,a-n-A-C-F-m,m-g
39693435,1965,a-n-A-C-F-m,m-g
39721818,1879,a-n-A-C-F-m,m-g
39700839,2177,a-n-A-C-F-m,m-g
39663794,2005,a-n-A-C-F-m,m-g
39677240,1943,a-n-A-C-F-m,m-g
39727208,1909,a-n-A-C-F-m,m-g
39769798,2023,a-n-A-C-F,m-g
39751282,1896,a-n-A-C-F-m,m-g
39790522,1818,a-n-A-C-F-m,m-g
39669822,2183,a-n-A-C-F-m,m-g
39804147,1820,a-n-A-C-F-m,m-g
39666328,1834,a-n-A-C-F-m,m-g
39659991,2057,a-n-A-C-F-m,m-g
39784348,2101,a-n-A-C-F-m,m-g
39708434,2092,a-n-A-C-F-m,m-g
39659498,1830,a-n-A-C-F-m,m-g
39733984,2219,a-n-A-C-F-m,m-g
39670724,1946,a-n-A-C-F-m,m-g
39733364,1847,a-n-A-C-F-m,m-g
39732144,1978,a-n-A-C-F-m,m-g
39660620,1830,a-n-A-C-F-m,m-g
39696426,1842,a-n-A-C-F-m,m-g
39756867,1945,a-n-A-C-F-m,m-g
39773572,1947,a-n-A-C-F,m-g
39770981,2196,a-n-A-C-F-m,m-g
39807733,2028,a-n-A-C-F-m,m-g
39719339,1966,a-n-A-C-F-m,m-g
39687175,1851,a-n-A-C-F-m,m-g
39762905,2000,a-n-A-C-F-m,m-g
39731781,1819,a-n-A-C-F-m,m-g
39782701,1899,a-n-A-C-F,m-g
39724406,1879,a-n-A-C-F-m,m-g
39667629,1964,a-n-A-C-F-m,m-g
39711902,1796,a-n-A-C-F-m,m-g
39808739,2231,a-n-A-C-F-m,m-g
39695159,1836,a-n-A-C-F-m,m-g
39734507,1847,a-n-A-C-F-m,m-g
39686915,1943,a-n-A-C-F-m,m-g
39779872,2109,a-n-A-C-F,m-g
39720764,1998,a-n-A-C-F-m,m-g
39734665,1978,a-n-A-C-F-m,m-g
39738628,1896,a-n-A-C-F-m,m-g
39664859,1964,a-n-A-C-F-m,m-g
39781406,1987,a-n-A-C-F,m-g
39717478,1948,a-n-A-C-F-m,m-g
39786786,2099,a-n-A-C-F-m,m-g
39758775,1894,a-n-A-C-F-m,m-g
39791648,1970,a-n-A-C-F-m,m-g
39673274,1964,a-n-A-C-F-m,m-g
39803809,2024,a-n-A-C-F-m,m-g
39706483,2037,a-n-A-C-F-m,m-g
39781401,2191,a-n-A-C-F-m,m-g
39680210,2046,a-n-A-C-F-m,m-g
39659420,1830,a-n-A-C-F-m,m-g
39721019,1998,a-n-A-C-F-m,m-g
39763633,2009,a-n-A-C-F-m,m-g
39688544,2151,a-n-A-C-F-m,m-g
39661491,2208,a-n-A-C-F-m,m-g
39664843,2208,a-n-A-C-F-m,m-g
39765836,1916,a-n-A-C-F-m,m-g
39682428,2184,a-n-A-C-F-m,m-g
39721740,2021,a-n-A-C-F-m,m-g
39729989,1909,a-n-A-C-F-m,m-g
39677592,1943,a-n-A-C-F-m,m-g
39791725,1810,a-n-A-C-F-s,m-g
39790923,1810,a-n-A-C-F-s,m-g
39768846,1889,a-n-A-C-F-m,m-g
39727981,2219,a-n-A-C-F-m,m-g
39696317,1811,a-n-A-C-F-m,m-g
39726248,1969,a-n-A-C-F-m,m-g
39774593,1848,a-n-A-C-F-m,m-g
39723996,1879,a-n-A-C-F-m,m-g
39773443,1831,a-n-A-C-F,m-g
39720330,1966,a-n-A-C-F-m,m-g
39795099,2226,a-n-A-C-F-m,m-g
39768760,2029,a-n-A-C-F-m,m-g
39761640,2009,a-n-A-C-F-m,m-g
39682608,1882,a-n-A-C-F-m,m-g
39700887,2177,a-n-A-C-F-m,m-g
39716921,1998,a-n-A-C-F-m,m-g
39691483,2107,a-n-A-C-F-m,m-g
39721506,2021,a-n-A-C-F-m,m-g
39773620,1916,a-n-A-C-F-m,m-g
39729036,1883,a-n-A-C-F-m,m-g
39683242,2073,a-n-A-C-F-m,m-g
39720959,1998,a-n-A-C-F-m,m-g
39724439,1944,a-n-A-C-F-m,m-g
39666566,1826,a-n-A-C-F-m,m-g
39707235,2048,a-n-A-C-F-m,m-g
39792147,2214,a-n-A-C-F-m,m-g
39702075,2169,a-n-A-C-F-m,m-g
39763091,1959,a-n-A-C-F-m,m-g
39688036,1851,a-n-A-C-F-m,m-g
39763164,2228,a-n-A-C-F-m,m-g
39673472,1882,a-n-A-C-F-m,m-g
39690844,2151,a-n-A-C-F-m,m-g
39734383,2144,a-n-A-C-F-m,m-g
39775290,1926,a-n-A-C-F-m,m-g
39681433,2053,a-n-A-C-F-m,m-g
39700203,2048,a-n-A-C-F-m,m-g
39774900,2063,a-n-A-C-F-m,m-g
39660588,1799,a-n-A-C-F-m,m-g
39782901,1899,a-n-A-C-F,m-g
39719348,2196,a-n-A-C-F-m,m-g
39696043,1965,a-n-A-C-F-m,m-g
39794225,1824,a-n-A-C-F-m,m-g
39681945,1811,a-n-A-C-F-m,m-g
39704376,2037,a-n-A-C-F-m,m-g
39679177,1882,a-n-A-C-F-m,m-g
39693043,2151,a-n-A-C-F-m,m-g
39767543,1803,a-n-A-C-F,m-g
39797783,1824,a-n-A-C-F-m,m-g
39678627,2184,a-n-A-C-F-m,m-g
39766803,1983,a-n-A-C-F,m-g
39695925,2048,a-n-A-C-F-m,m-g
39690506,2103,a-n-A-C-F-m,m-g
39675334,2184,a-n-A-C-F-m,m-g
39721095,1998,a-n-A-C-F-m,m-g
39755338,2220,a-n-A-C-F-m,m-g
39713900,2118,a-n-A-C-F-m,m-g
39764911,1790,a-n-A-C-F,m-g
39704904,1795,a-n-A-C-F-m,m-g
39766810,1983,a-n-A-C-F,m-g
39715120,1948,a-n-A-C-F-m,m-g
39716930,2012,a-n-A-C-F-m,m-g
39771910,1989,a-n-A-C-F-m,m-g
39678438,1882,a-n-A-C-F-m,m-g
39724780,1909,a-n-A-C-F-m,m-g
39788088,2045,a-n-A-C-F-m,m-g
39761298,2220,a-n-A-C-F-m,m-g
39787444,2093,a-n-A-C-F-m,m-g
39677172,2184,a-n-A-C-F-m,m-g
39719070,2167,a-n-A-C-F-m,m-g
39716498,2167,a-n-A-C-F-m,m-g
39777134,2114,a-n-A-C-F,m-g
39769387,1865,a-n-A-C-F,m-g
39711877,2118,a-n-A-C-F-m,m-g
39786488,1881,a-n-A-C-F-m,m-g
39712547,2177,a-n-A-C-F-m,m-g
39715536,1903,a-n-A-C-F-m,m-g
39771489,2050,a-n-A-C-F-m,m-g
39731686,2221,a-n-A-C-F-m,m-g
39726487,2144,a-n-A-C-F-m,m-g
39730711,1909,a-n-A-C-F-m,m-g
39766690,1924,a-n-A-C-F-m,m-g
39691431,1965,a-n-A-C-F-m,m-g
39792322,2142,a-n-A-C-F-m,m-g
39746808,1847,a-n-A-C-F-m,m-g
39787692,1901,a-n-A-C-F-m,m-g
39796367,2226,a-n-A-C-F-m,m-g
39689671,1836,a-n-A-C-F-m,m-g
39765119,1968,a-n-A-C-F,m-g
39670775,1964,a-n-A-C-F-m,m-g
39787154,2123,a-n-A-C-F-m,m-g
39692584,1811,a-n-A-C-F-m,m-g
39772276,1798,a-n-A-C-F-m,m-g
39769068,2206,a-n-A-C-F-m,m-g
39720170,2021,a-n-A-C-F-m,m-g
39723539,1944,a-n-A-C-F-m,m-g
39788378,2031,a-n-A-C-F-m,m-g
39728241,1883,a-n-A-C-F-m,m-g
39763062,2009,a-n-A-C-F-m,m-g
39795989,2231,a-n-A-C-F-m,m-g
39766269,1888,a-n-A-C-F-m,m-g
39707134,1795,a-n-A-C-F-m,m-g
39716901,1998,a-n-A-C-F-m,m-g
39793816,1971,a-n-A-C-F-m,m-g
39757705,2000,a-n-A-C-F-m,m-g
39722409,2172,a-n-A-C-F,m-g
39722018,1944,a-n-A-C-F-m,m-g
39755395,2189,a-n-A-C-F-m,m-g
39688634,2151,a-n-A-C-F-m,m-g
39768907,2206,a-n-A-C-F-m,m-g
39757201,2220,a-n-A-C-F-m,m-g
39774238,2117,a-n-A-C-F-m,m-g
39665830,1964,a-n-A-C-F-m,m-g
39756454,2220,a-n-A-C-F-m,m-g
39665580,2033,a-n-A-C-F-m,m-g
39785918,2221,a-n-A-C-F-m,m-g
39782371,1840,a-n-A-C-F-m,m-g
39781160,1987,a-n-A-C-F,m-g
39779176,2230,a-n-A-C-F-m,m-g
39715064,2001,a-n-A-C-F-m,m-g
39779484,2230,a-n-A-C-F-m,m-g
39731028,2219,a-n-A-C-F-m,m-g
39783069,1797,a-n-A-C-F,m-g
39735988,1978,a-n-A-C-F-m,m-g
39802225,2024,a-n-A-C-F-m,m-g
39735434,1819,a-n-A-C-F-m,m-g
39801841,2142,a-n-A-C-F-m,m-g
39760829,2220,a-n-A-C-F-m,m-g
39804977,1824,a-n-A-C-F-m,m-g
39767294,1803,a-n-A-C-F,m-g
39659402,1830,a-n-A-C-F-m,m-g
39805491,2231,a-n-A-C-F-m,m-g
39716950,1948,a-n-A-C-F-m,m-g
39700808,1988,a-n-A-C-F-m,m-g
39671411,1964,a-n-A-C-F-m,m-g
39770421,1925,a-n-A-C-F,m-g
39765317,1968,a-n-A-C-F,m-g
39774645,1848,a-n-A-C-F-m,m-g
39799876,2024,a-n-A-C-F-m,m-g
39781172,2191,a-n-A-C-F-m,m-g
39808182,1971,a-n-A-C-F-m,m-g
39704480,1795,a-n-A-C-F-m,m-g
39768442,2122,a-n-A-C-F,m-g
39717472,1903,a-n-A-C-F-m,m-g
39716630,1948,a-n-A-C-F-m,m-g
39720080,1966,a-n-A-C-F-m,m-g
39732322,2219,a-n-A-C-F-m,m-g
39765229,1790,a-n-A-C-F,m-g
39677036,1882,a-n-A-C-F-m,m-g
39715068,1948,a-n-A-C-F-m,m-g
39728652,1909,a-n-A-C-F-m,m-g
39697011,1842,a-n-A-C-F-m,m-g
39768992,1889,a-n-A-C-F-m,m-g
39712706,1948,a-n-A-C-F-m,m-g
39732776,1819,a-n-A-C-F-m,m-g
39784876,2137,a-n-A-C-F-m,m-g
39663507,2033,a-n-A-C-F-m,m-g
39783077,1797,a-n-A-C-F,m-g
39781803,2215,a-n-A-C-F-m,m-g
39804480,1824,a-n-A-C-F-m,m-g
39661700,2212,a-n-A-C-F-m,m-g
39766239,1888,a-n-A-C-F-m,m-g
39732236,1819,a-n-A-C-F-m,m-g
39727304,2219,a-n-A-C-F-m,m-g
39807149,2078,a-n-A-C-F-m,m-g
39768898,1954,a-n-A-C-F,m-g
39695552,1842,a-n-A-C-F-m,m-g
39770296,2108,a-n-A-C-F,m-g
39683900,1811,a-n-A-C-F-m,m-g
39782244,2065,a-n-A-C-F,m-g
39722359,1998,a-n-A-C-F-m,m-g
39767636,1920,a-n-A-C-F,m-g
39695235,1811,a-n-A-C-F-m,m-g
39698574,1842,a-n-A-C-F-m,m-g
39687796,2103,a-n-A-C-F-m,m-g
39696256,1965,a-n-A-C-F-m,m-g
39734020,1819,a-n-A-C-F-m,m-g
39767947,2176,a-n-A-C-F-m,m-g
39689607,2151,a-n-A-C-F-m,m-g
39705575,2112,a-n-A-C-F-m,m-g
39700413,2048,a-n-A-C-F-m,m-g
39752036,1945,a-n-A-C-F-m,m-g
39684902,1882,a-n-A-C-F-m,m-g
39696878,2151,a-n-A-C-F-m,m-g
39703534,1842,a-n-A-C-F-m,m-g
39659637,2199,a-n-A-C-F-m,m-g
39768413,1864,a-n-A-C-F-m,m-g
39802459,2142,a-n-A-C-F-m,m-g
39790472,1818,a-n-A-C-F-m,m-g
39728839,1819,a-n-A-C-F-m,m-g
39762874,1959,a-n-A-C-F-m,m-g
39769969,1804,a-n-A-C-F,m-g
39766382,2090,a-n-A-C-F-m,m-g
39746176,1847,a-n-A-C-F-m,m-g
39722949,1944,a-n-A-C-F-m,m-g
39662204,2005,a-n-A-C-F-m,m-g
39776647,2030,a-n-A-C-F-m,m-g
39716532,1795,a-n-A-C-F-m,m-g
39673650,2184,a-n-A-C-F-m,m-g
39722675,2021,a-n-A-C-F-m,m-g
39715006,2118,a-n-A-C-F-m,m-g
39762299,1986,a-n-A-C-F-m,m-g
39694212,1811,a-n-A-C-F-m,m-g
39755252,1945,a-n-A-C-F-m,m-g
39788282,1934,a-n-A-C-F-s,m-g
39782345,2081,a-n-A-C-F,m-g
39807047,1820,a-n-A-C-F-m,m-g
39708363,2145,a-n-A-C-F-m,m-g
39784944,2137,a-n-A-C-F-m,m-g
39788586,2031,a-n-A-C-F-m,m-g
39781022,2191,a-n-A-C-F-m,m-g
39675261,2064,a-n-A-C-F-m,m-g
39787800,2045,a-n-A-C-F-m,m-g
39772679,1850,a-n-A-C-F,m-g
39784119,1999,a-n-A-C-F-m,m-g
39760290,1945,a-n-A-C-F-m,m-g
39707876,2112,a-n-A-C-F-m,m-g
39773539,1916,a-n-A-C-F-m,m-g
39769821,2023,a-n-A-C-F,m-g
39704392,2112,a-n-A-C-F-m,m-g
39678319,2046,a-n-A-C-F-m,m-g
39793811,1851,a-n-A-C-F-m,m-g
39760713,2094,a-n-A-C-F-m,m-g
39789858,2032,a-n-A-C-F-m,m-g
39768234,2225,a-n-A-C-F-m,m-g
39792273,2214,a-n-A-C-F-m,m-g
39673172,2064,a-n-A-C-F-m,m-g
39713631,2058,a-n-A-C-F-m,m-g
39659366,2199,a-n-A-C-F-m,m-g
39725533,1879,a-n-A-C-F-m,m-g
39698090,1965,a-n-A-C-F-m,m-g
39731689,2219,a-n-A-C-F-m,m-g
39774857,2055,a-n-A-C-F-m,m-g
39772003,2174,a-n-A-C-F,m-g
39716771,2012,a-n-A-C-F-m,m-g
39666342,2005,a-n-A-C-F-m,m-g
39679233,2136,a-n-A-C-F,m-g
39718659,1948,a-n-A-C-F-m,m-g
39794944,2142,a-n-A-C-F-m,m-g
39717916,1966,a-n-A-C-F-m,m-g
39659091,2212,a-n-A-C-F-m,m-g
39761772,1914,a-n-A-C-F-m,m-g
39754017,2220,a-n-A-C-F-m,m-g
39771184,2196,a-n-A-C-F-m,m-g
39727775,2219,a-n-A-C-F-m,m-g
39787288,2093,a-n-A-C-F-m,m-g
39685677,1811,a-n-A-C-F-m,m-g
39742560,2220,a-n-A-C-F-m,m-g
39715182,1987,a-n-A-C-F,m-g
39747665,1896,a-n-A-C-F-m,m-g
39663861,2208,a-n-A-C-F-m,m-g
39717152,2167,a-n-A-C-F-m,m-g
39734073,1847,a-n-A-C-F-m,m-g
39729563,1819,a-n-A-C-F-m,m-g
39777022,2154,a-n-A-C-F,m-g
39776657,2030,a-n-A-C-F-m,m-g
39752911,1959,a-n-A-C-F-m,m-g
39733070,1819,a-n-A-C-F-m,m-g
39687580,2103,a-n-A-C-F-m,m-g
39676036,1996,a-n-A-C-F-s,m-g
39763551,2009,a-n-A-C-F-m,m-g
39734576,1847,a-n-A-C-F-m,m-g
39777259,2114,a-n-A-C-F,m-g
39666052,2005,a-n-A-C-F-m,m-g
39777179,2114,a-n-A-C-F,m-g
39663421,2033,a-n-A-C-F-m,m-g
39698659,2048,a-n-A-C-F-m,m-g
39689176,1851,a-n-A-C-F-m,m-g
39718984,1948,a-n-A-C-F-m,m-g
39751913,2000,a-n-A-C-F-m,m-g
39736077,1819,a-n-A-C-F-m,m-g
39752538,1945,a-n-A-C-F-m,m-g
39693772,2107,a-n-A-C-F-m,m-g
39802777,1824,a-n-A-C-F-m,m-g
39678687,2184,a-n-A-C-F-m,m-g
39659309,1830,a-n-A-C-F-m,m-g
39766220,1888,a-n-A-C-F-m,m-g
39722099,2021,a-n-A-C-F-m,m-g
39707052,2218,a-n-A-C-F-m,m-g
39764871,2160,a-n-A-C-F,m-g
39786513,2205,a-n-A-C-F-m,m-g
39733619,1819,a-n-A-C-F-m,m-g
39784702,1974,a-n-A-C-F-m,m-g
39779163,2004,a-n-A-C-F-m,m-g
39724911,1944,a-n-A-C-F-m,m-g
39665998,2033,a-n-A-C-F-m,m-g
39662036,2199,a-n-A-C-F-m,m-g
39730825,1819,a-n-A-C-F-m,m-g
39687143,2103,a-n-A-C-F-m,m-g
39709897,2169,a-n-A-C-F-m,m-g
39791568,1970,a-n-A-C-F-m,m-g
39694679,2151,a-n-A-C-F-m,m-g
39768165,2061,a-n-A-C-F-m,m-g
39780207,2060,a-n-A-C-F,m-g
39780872,1952,a-n-A-C-F-m,m-g
39720130,1998,a-n-A-C-F-m,m-g
39783968,2069,a-n-A-C-F-m,m-g
39724039,1879,a-n-A-C-F-m,m-g
39695694,1965,a-n-A-C-F-m,m-g
39779075,2095,a-n-A-C-F-m,m-g
39667616,1964,a-n-A-C-F-m,m-g
39665231,1964,a-n-A-C-F-m,m-g
39715204,1948,a-n-A-C-F-m,m-g
39796731,2231,a-n-A-C-F-m,m-g
39704692,1825,a-n-A-C-F-m,m-g
39687015,1811,a-n-A-C-F-m,m-g
39765428,2026,a-n-A-C-F,m-g
39739507,1978,a-n-A-C-F-m,m-g
39730374,2211,a-n-A-C-F-m,m-g
39725539,1861,a-n-A-C-F-m,m-g
39786225,1934,a-n-A-C-F-s,m-g
39700292,2233,a-n-A-C-F-m,m-g
39772467,2039,a-n-A-C-F,m-g
39779409,2230,a-n-A-C-F-m,m-g
39701438,1842,a-n-A-C-F-m,m-g
39763055,2000,a-n-A-C-F-m,m-g
39733440,1978,a-n-A-C-F-m,m-g
39765027,1790,a-n-A-C-F,m-g
39724797,1861,a-n-A-C-F-m,m-g
39775715,1853,a-n-A-C-F,m-g
39714018,2167,a-n-A-C-F-m,m-g
39661469,1841,a-n-A-C-F-m,m-g
39778160,1860,a-n-A-C-F-m,m-g
39734861,1819,a-n-A-C-F-m,m-g
39768534,1821,a-n-A-C-F-m,m-g
39775022,2055,a-n-A-C-F-m,m-g
39692490,1965,a-n-A-C-F-m,m-g
39769088,1818,a-n-A-C-F-m,m-g
39679589,1943,a-n-A-C-F-m,m-g
39706242,2118,a-n-A-C-F-m,m-g
39754317,2035,a-n-A-C-F-m,m-g
39735223,2219,a-n-A-C-F-m,m-g
39740972,1894,a-n-A-C-F-m,m-g
39745284,2220,a-n-A-C-F-m,m-g
39678023,2046,a-n-A-C-F-m,m-g
39664677,2208,a-n-A-C-F-m,m-g
39669513,1964,a-n-A-C-F-m,m-g
39702169,2177,a-n-A-C-F-m,m-g
39754237,1896,a-n-A-C-F-m,m-g
39783081,1797,a-n-A-C-F,m-g
39720075,1966,a-n-A-C-F-m,m-g
39683134,1811,a-n-A-C-F-m,m-g
39785595,1873,a-n-A-C-F-m,m-g
39667752,2033,a-n-A-C-F-m,m-g
39808332,2226,a-n-A-C-F-m,m-g
39681386,1811,a-n-A-C-F-m,m-g
39782355,2081,a-n-A-C-F,m-g
39771551,2056,a-n-A-C-F-m,m-g
39709232,2145,a-n-A-C-F-m,m-g
39704981,2112,a-n-A-C-F-m,m-g
39761609,2009,a-n-A-C-F-m,m-g
39691635,2048,a-n-A-C-F-m,m-g
39666505,2005,a-n-A-C-F-m,m-g
39787052,2218,a-n-A-C-F-m,m-g
39734346,2211,a-n-A-C-F-m,m-g
39725562,2172,a-n-A-C-F,m-g
39765838,1916,a-n-A-C-F-m,m-g
39793701,2226,a-n-A-C-F-m,m-g
39807018,2142,a-n-A-C-F-m,m-g
39692794,1825,a-n-A-C-F-m,m-g
39660450,2135,a-n-A-C-F-m,m-g
39666402,1964,a-n-A-C-F-m,m-g
39733466,2219,a-n-A-C-F-m,m-g
39782599,2038,a-n-A-C-F-m,m-g
39663357,2033,a-n-A-C-F-m,m-g
39721163,2021,a-n-A-C-F-m,m-g
39674849,2064,a-n-A-C-F-m,m-g
39686817,1811,a-n-A-C-F-m,m-g
39784942,2137,a-n-A-C-F-m,m-g
39778883,2148,a-n-A-C-F,m-g
39741004,2232,a-n-A-C-F-m,m-g
39772434,2039,a-n-A-C-F,m-g
39709313,2145,a-n-A-C-F-m,m-g
39694000,2107,a-n-A-C-F-m,m-g
39734442,2211,a-n-A-C-F-m,m-g
39685159,1811,a-n-A-C-F-m,m-g
39665075,2208,a-n-A-C-F-m,m-g
39793188,2142,a-n-A-C-F-m,m-g
39698018,2151,a-n-A-C-F-m,m-g
39702425,2048,a-n-A-C-F-m,m-g
39766532,1924,a-n-A-C-F-m,m-g
39730597,1883,a-n-A-C-F-m,m-g
39701058,1836,a-n-A-C-F-m,m-g
39774368,2117,a-n-A-C-F-m,m-g
39746385,1847,a-n-A-C-F-m,m-g
39706800,2112,a-n-A-C-F-m,m-g
39699061,1842,a-n-A-C-F-m,m-g
39683421,1995,a-n-A-C-F-m,m-g
39732119,2219,a-n-A-C-F-m,m-g
39681450,1851,a-n-A-C-F-m,m-g
39776272,1884,a-n-A-C-F-m,m-g
39791736,1810,a-n-A-C-F-s,m-g
39726891,1819,a-n-A-C-F-m,m-g
39663887,2033,a-n-A-C-F-m,m-g
39792927,2142,a-n-A-C-F-m,m-g
39701459,1842,a-n-A-C-F-m,m-g
39757222,2186,a-n-A-C-F-m,m-g
39718136,1948,a-n-A-C-F-m,m-g
39778278,2213,a-n-A-C-F,m-g
39669167,2033,a-n-A-C-F-m,m-g
39732419,1847,a-n-A-C-F-m,m-g
39779499,2230,a-n-A-C-F-m,m-g
39681015,1943,a-n-A-C-F-m,m-g
39759488,2000,a-n-A-C-F-m,m-g
39685774,2073,a-n-A-C-F-m,m-g
39792729,2142,a-n-A-C-F-m,m-g
39706500,2037,a-n-A-C-F-m,m-g
39686969,1943,a-n-A-C-F-m,m-g
39707104,2112,a-n-A-C-F-m,m-g
39726094,1969,a-n-A-C-F-m,m-g
39718966,1948,a-n-A-C-F-m,m-g
39750940,1896,a-n-A-C-F-m,m-g
39779251,2004,a-n-A-C-F-m,m-g
39669161,1964,a-n-A-C-F-m,m-g
39678958,1943,a-n-A-C-F-m,m-g
39779558,1865,a-n-A-C-F,m-g
39747681,1978,a-n-A-C-F-m,m-g
39772960,2192,a-n-A-C-F-m,m-g
39765315,1968,a-n-A-C-F,m-g
39732318,1978,a-n-A-C-F-m,m-g
39764456,2049,a-n-A-C-F,m-g
39693179,2107,a-n-A-C-F-m,m-g
39667884,1826,a-n-A-C-F-m,m-g
39802573,2077,a-n-A-C-F-m,m-g
39668309,2033,a-n-A-C-F-m,m-g
39755312,2094,a-n-A-C-F-m,m-g
39663115,2208,a-n-A-C-F-m,m-g
39705808,2217,a-n-A-C-F-m,m-g
39716839,2169,a-n-A-C-F-m,m-g
39680010,1996,a-n-A-C-F-s,m-g
39720938,2021,a-n-A-C-F-m,m-g
39775296,1926,a-n-A-C-F-m,m-g
39705698,1795,a-n-A-C-F-m,m-g
39775943,2025,a-n-A-C-F,m-g
39719480,2021,a-n-A-C-F-m,m-g
39676966,1882,a-n-A-C-F-m,m-g
39679795,2064,a-n-A-C-F-m,m-g
39729359,2219,a-n-A-C-F-m,m-g
39666156,2208,a-n-A-C-F-m,m-g
39698257,1842,a-n-A-C-F-m,m-g
39694259,2107,a-n-A-C-F-m,m-g
39721063,2021,a-n-A-C-F-m,m-g
39733131,1819,a-n-A-C-F-m,m-g
39721996,1944,a-n-A-C-F-m,m-g
39712917,2058,a-n-A-C-F-m,m-g
39765313,1968,a-n-A-C-F,m-g
39793275,2142,a-n-A-C-F-m,m-g
39660568,1975,a-n-A-C-F-m,m-g
39766353,2051,a-n-A-C-F,m-g
39724584,1829,a-n-A-C-F-m,m-g
39785842,1873,a-n-A-C-F-m,m-g
39787204,2123,a-n-A-C-F-m,m-g
39782147,2065,a-n-A-C-F,m-g
