source_id,name,id,servertime,tilex,tiley
2220,AACF19,39757472,201705071805,18769,25670
2215,ICAO-A491FB,39781772,201705072355,19839,24344
2120,ICAO-ABDCBE,39769603,201705071930,19007,24050
2183,A8299A,39671170,201705071650,18854,25543
1943,A63665,39678563,201705071700,18878,25627
2135,ABD19E,39659386,201705071640,18786,25503
1909,A12BCD,39725169,201705071740,18952,25620
2127,A12F78,39762876,201705071810,19036,25468
1819,A8A3CE,39735506,201705071755,18796,25670
1879,A9B85B,39727462,201705071745,18667,25481
1795,AA60AF,39707482,201705071720,18822,25447
1842,A6082F,39698859,201705071715,18911,25571
2135,ABD19E,39659289,201705071640,18788,25497
1916,ICAO-A3612A,39774013,201705072030,19725,24285
1799,A1D10C,39659978,201705071640,18619,25644
1799,A1D10C,39662692,201705071645,18626,25546
1830,A1AA24,39658043,201705071635,18811,25565
2156,ICAO-ADC2A7,39660180,201705071640,18922,24047
1943,A63665,39674401,201705071655,18854,25709
1988,AB1971,39706195,201705071720,18678,25493
1795,AA60AF,39713316,201705071725,18759,25554
1851,C06A39,39795327,201705080845,18954,25503
2165,ICAO-4CC27F,39764446,201705071815,19767,24327
1811,A2F591,39691135,201705071710,18836,25580
2220,AACF19,39760544,201705071805,18740,25706
1825,AABD2B,39694095,201705071710,19074,25453
2142,A9C5C5,39802459,201705080850,18807,25574
1916,ICAO-A3612A,39773708,201705072025,19808,24284
1962,ICAO-A86A28,39783655,201705080515,19826,24251
2199,A6A7DC,39659041,201705071640,18779,25529
1830,A1AA24,39660835,201705071640,18760,25663
2151,A96BA2,39698505,201705071715,18784,25689
1882,A836FB,39676070,201705071655,18836,25614
2183,A8299A,39670283,201705071650,18865,25526
2215,ICAO-A491FB,39781745,201705072355,19816,24367
2093,ICAO-A4460E,39787675,201705080720,19706,24271
2154,ICAO-AE021C,39777030,201705072135,19780,24261
1891,ICAO-ABEC03,39786124,201705080640,19783,24279
1882,A836FB,39677616,201705071655,18816,25595
2185,ICAO-A967EB,39785425,201705080630,19789,24273
1978,A4337C,39733402,201705071750,18876,25661
2061,ICAO-AB39F0,39768158,201705071910,18989,24119
1946,A8C802,39664944,201705071645,18893,25700
2208,42423F,39659910,201705071640,18840,25659
2107,AB4BA6,39684899,201705071705,18863,25712
2146,ICAO-A16EC2,39777711,201705072205,19831,24284
2073,A38E11,39688117,201705071705,18830,25704
2056,ICAO-AA6C50,39771770,201705071955,19747,24253
2117,ICAO-A0A7D6,39774417,201705072035,19841,24277
2009,A791C0,39755088,201705071800,18903,25679
1819,A8A3CE,39728726,201705071745,18899,25527
1896,AD846F,39750277,201705071800,18932,25530
2131,AD9B28,39691831,201705071710,18636,25459
2107,AB4BA6,39690155,201705071710,18898,25599
2112,A7FED0,39701506,201705071715,18828,25616
1916,ICAO-A3612A,39765978,201705071840,19818,24241
2025,ICAO-47C5CA,39775984,201705072055,19778,24295
2107,AB4BA6,39693161,201705071710,18917,25535
2095,ICAO-A89D59,39779023,201705072240,19747,24283
2196,ICAO-AAABF6,39771139,201705071950,19785,24282
1828,ICAO-507C48,39658224,201705071635,19776,24234
1818,ICAO-A14BDE,39790602,201705080825,19797,24275
2093,ICAO-A4460E,39787397,201705080720,19792,24277
2222,ICAO-040046,39766401,201705071850,19822,24416
1943,A63665,39679918,201705071700,18887,25593
1851,C06A39,39681421,201705071700,18794,25501
1948,A98ED9,39719126,201705071730,18765,25707
1974,ICAO-A71F24,39780097,201705072300,19802,24281
1948,A98ED9,39715989,201705071725,18795,25597
1802,ICAO-4007F9,39741440,201705071755,19877,24348
2177,A65527,39702595,201705071715,18662,25606
1923,ICAO-A47FD9,39780725,201705072330,19705,24261
1898,A9C737,39726890,201705071745,18687,25491
1851,C06A39,39684037,201705071705,18778,25572
1971,AB62F8,39794362,201705080845,18860,25556
1851,C06A39,39685595,201705071705,18769,25609
2045,ICAO-AB6800,39787895,201705080725,19806,24278
1861,A2DCEE,39724966,201705071740,18854,25599
2107,AB4BA6,39694093,201705071710,18923,25516
2001,AD935B,39717218,201705071730,18951,25684
2000,A45091,39748080,201705071800,18901,25490
1851,C06A39,39682775,201705071700,18786,25537
1964,AB7B02,39665140,201705071645,18895,25455
1811,A2F591,39692150,201705071710,18823,25600
2021,AA75EF,39721436,201705071735,18828,25580
1902,A8E813,39807937,201705080850,18650,25614
1789,ICAO-A6C6C8,39767095,201705071900,18967,24082
1849,ICAO-AB5AFE,39778744,201705072235,19817,24213
2119,ICAO-A1804C,39785177,201705080625,19778,24292
1946,A8C802,39670678,201705071650,18945,25533
2112,A7FED0,39705513,201705071720,18885,25546
2194,ICAO-4006AE,39777365,201705072150,19722,24388
2064,A71EFA,39676980,201705071655,18857,25624
2056,ICAO-AA6C50,39771658,201705071955,19726,24295
2033,AA600A,39666937,201705071650,18798,25578
2190,ICAO-A8AEF3,39773115,201705072015,19719,24309
1860,ICAO-AC3DD5,39778122,201705072225,19746,24296
2135,ABD19E,39658007,201705071635,18806,25435
1883,A654CB,39730177,201705071750,18743,25586
1909,A12BCD,39728523,201705071745,18979,25500
2016,A48681,39695127,201705071710,18940,25605
2046,AA7E7C,39669182,201705071650,18903,25380
1966,AA7C64,39716610,201705071730,18884,25647
1810,ICAO-A6FF58,39791486,201705080840,19804,24279
1810,ICAO-A6FF58,39791800,201705080840,19825,24295
1944,AD734A,39725461,201705071745,18929,25486
2085,ICAO-4CA74E,39702797,201705071715,19817,24248
2046,AA7E7C,39670479,201705071650,18864,25455
2064,A71EFA,39669441,201705071650,18911,25463
2056,ICAO-AA6C50,39771593,201705071955,19714,24316
2073,A38E11,39684101,201705071705,18830,25704
2149,ICAO-A67857,39769810,201705071935,18892,24045
1954,ICAO-47C5C9,39769147,201705071925,19824,24365
1830,A1AA24,39660506,201705071640,18763,25656
1861,A2DCEE,39725484,201705071745,18874,25590
2046,AA7E7C,39681572,201705071700,18776,25682
1846,ICAO-ABD691,39766006,201705071840,19779,24232
1915,ABF17F,39793457,201705080845,18773,25688
2021,AA75EF,39721937,201705071735,18801,25557
1875,A6FA94,39665276,201705071645,18802,25602
1946,A8C802,39671462,201705071655,18950,25517
1819,A8A3CE,39726815,201705071745,18931,25474
1882,A836FB,39682562,201705071700,18740,25521
2055,ICAO-AABA9A,39774728,201705072035,19737,24285
2044,ICAO-896185,39773170,201705072020,19829,24396
1970,ICAO-AB355C,39791386,201705080840,19813,24285
2223,ICAO-A16EBC,39776390,201705072105,19747,24234
1998,3C64EC,39720116,201705071730,18711,25532
2213,ICAO-406891,39778480,201705072230,19824,24269
2033,AA600A,39666982,201705071650,18798,25578
1842,A6082F,39697103,201705071715,18901,25605
1966,AA7C64,39717310,201705071730,18894,25621
1959,C01EF7,39756772,201705071805,18729,25606
2177,A65527,39701816,201705071715,18659,25621
2118,AA6F46,39712005,201705071725,18858,25554
2217,AD9712,39698220,201705071715,18899,25687
1882,A836FB,39682620,201705071700,18740,25521
2103,AAF183,39689479,201705071705,18905,25532
2219,C0193B,39733389,201705071750,18782,25666
2109,ICAO-42426C,39779923,201705072255,19721,24305
1810,ICAO-A6FF58,39791592,201705080840,19811,24285
1964,AB7B02,39669805,201705071650,18851,25592
2196,ICAO-AAABF6,39719840,201705071730,19814,24256
2031,ICAO-A94B0A,39788591,201705080750,19748,24284
1944,AD734A,39723934,201705071740,18901,25547
1816,ICAO-A2CA5D,39778083,201705072220,19868,24351
2009,A791C0,39762415,201705071810,18949,25529
1836,ABF826,39694392,201705071710,18835,25523
1990,ICAO-A2A77B,39787603,201705080720,19820,24242
1818,ICAO-A14BDE,39790461,201705080825,19847,24273
1846,ICAO-ABD691,39765947,201705071840,19765,24244
2071,ICAO-4D20B7,39771178,201705071950,19765,24327
1861,A2DCEE,39724082,201705071740,18809,25619
2226,ACC3B4,39794916,201705080845,18806,25656
2109,ICAO-42426C,39779916,201705072255,19732,24303
1791,ICAO-400580,39778678,201705072235,19723,24272
2016,A48681,39691113,201705071710,18974,25522
2221,ICAO-A364EA,39785857,201705080635,19762,24285
2112,A7FED0,39702002,201705071715,18837,25604
1830,A1AA24,39658908,201705071640,18794,25597
1851,C06A39,39797505,201705080850,18958,25526
2048,A8913B,39705305,201705071720,18928,25456
2058,AB23B5,39716348,201705071725,18711,25446
1879,A9B85B,39722015,201705071735,18834,25524
2144,AB5BF0,39732220,201705071750,18616,25550
1821,ICAO-AA4548,39768628,201705071915,19756,24277
2005,ABA7B0,39666980,201705071650,18879,25536
2190,ICAO-A8AEF3,39772775,201705072015,19797,24296
1978,A4337C,39740006,201705071755,18927,25530
2033,AA600A,39665464,201705071645,18819,25538
1970,ICAO-AB355C,39791292,201705080835,19827,24285
2005,ABA7B0,39664440,201705071645,18839,25610
2226,ACC3B4,39796257,201705080845,18815,25644
1795,AA60AF,39716628,201705071730,18713,25617
1916,ICAO-A3612A,39773682,201705072025,19815,24284
1818,ICAO-A14BDE,39790527,201705080825,19823,24274
1875,A6FA94,39664879,201705071645,18798,25607
1935,A3EE1F,39657635,201705071635,18812,25652
2063,ICAO-A923EF,39775173,201705072040,19738,24287
2225,ICAO-A98539,39768338,201705071910,19714,24309
1894,A0DDFB,39741832,201705071755,18895,25457
2118,AA6F46,39704965,201705071720,18785,25680
2151,A96BA2,39699585,201705071715,18774,25709
1811,A2F591,39686542,201705071705,18906,25527
2120,ICAO-ABDCBE,39769999,201705071935,18914,24042
2154,ICAO-AE021C,39776996,201705072135,19770,24275
2208,42423F,39663006,201705071645,18889,25547
1948,A98ED9,39716616,201705071730,18789,25620
2033,AA600A,39665891,201705071645,18814,25546
2214,ICAO-A845F4,39791914,201705080840,19815,24285
1796,ICAO-ABA324,39772438,201705072010,18898,24024
1943,A63665,39685136,201705071705,18941,25455
2112,A7FED0,39707552,201705071720,18907,25507
2009,A791C0,39761660,201705071805,18942,25551
1933,ICAO-406D78,39765705,201705071830,19768,24264
1996,ICAO-A4322C,39677795,201705071655,19818,24244
1959,C01EF7,39762773,201705071810,18809,25492
1883,A654CB,39731416,201705071750,18733,25616
1971,AB62F8,39795064,201705080845,18856,25561
2103,AAF183,39687380,201705071705,18885,25574
1916,ICAO-A3612A,39773706,201705072025,19809,24284
2185,ICAO-A967EB,39785256,201705080630,19842,24271
1945,A84D62,39758806,201705071805,18857,25551
1842,A6082F,39700401,201705071715,18922,25535
1826,A7ED31,39666586,201705071650,18596,25664
1971,AB62F8,39793836,201705080845,18863,25551
1842,A6082F,39702188,201705071715,18934,25492
2145,AA56B6,39712821,201705071725,18953,25591
1995,ICAO-A658DE,39683388,201705071700,19807,24285
1998,3C64EC,39723234,201705071740,18865,25402
2217,AD9712,39706962,201705071720,18843,25542
1875,A6FA94,39666671,201705071650,18821,25579
1890,AD2114,39763595,201705071810,18869,25603
2171,ICAO-A6CA7F,39682584,201705071700,18861,24093
2151,A96BA2,39692143,201705071710,18838,25575
1882,A836FB,39679826,201705071700,18786,25565
1966,AA7C64,39716457,201705071725,18882,25651
2045,ICAO-AB6800,39788074,201705080730,19713,24271
2219,C0193B,39730719,201705071750,18793,25584
1959,C01EF7,39757482,201705071805,18736,25596
2005,ABA7B0,39661433,201705071640,18770,25706
2214,ICAO-A845F4,39791793,201705080840,19841,24284
2167,A66E52,39718729,201705071730,18827,25586
2144,AB5BF0,39727637,201705071745,18558,25667
2093,ICAO-A4460E,39787236,201705080715,19853,24282
2220,AACF19,39747784,201705071800,18848,25569
1894,A0DDFB,39747151,201705071800,18871,25510
2103,AAF183,39691222,201705071710,18919,25501
1966,AA7C64,39718908,201705071730,18914,25568
1836,ABF826,39699190,201705071715,18789,25510
1974,ICAO-A71F24,39784599,201705080605,19763,24246
1805,C20C9,39735166,201705071755,18898,25681
2046,AA7E7C,39678701,201705071700,18800,25612
2217,AD9712,39707034,201705071720,18843,25542
2178,A85119,39801305,201705080850,18899,25591
1971,AB62F8,39793570,201705080845,18865,25549
1991,ICAO-AA931D,39718290,201705071730,19762,24318
1795,AA60AF,39705057,201705071720,18849,25401
1865,ICAO-4B1884,39779725,201705072250,19856,24271
2112,A7FED0,39699014,201705071715,18790,25662
1943,A63665,39679089,201705071700,18882,25612
2151,A96BA2,39688871,201705071705,18867,25516
1848,ICAO-A98F6A,39764864,201705071820,19038,24072
2032,ICAO-AA93C9,39789903,201705080810,19710,24261
1896,AD846F,39738513,201705071755,18883,25665
1799,A1D10C,39664947,201705071645,18633,25460
2231,ADE2B8,39793685,201705080845,18931,25462
2220,AACF19,39754389,201705071800,18805,25624
1810,ICAO-A6FF58,39791366,201705080840,19797,24272
2046,AA7E7C,39672515,201705071655,18845,25492
1811,A2F591,39684415,201705071705,18954,25503
2000,A45091,39756433,201705071805,18841,25587
2028,AD4F72,39806739,201705080850,18963,25503
2178,A85119,39793628,201705080845,18875,25671
1944,AD734A,39723318,201705071740,18885,25582
2058,AB23B5,39715582,201705071725,18689,25463
1836,ABF826,39701334,201705071715,18760,25503
1966,AA7C64,39717991,201705071730,18902,25600
1871,ICAO-4006AC,39778294,201705072225,19732,24256
2208,42423F,39662306,201705071645,18878,25573
2178,A85119,39797323,201705080850,18888,25630
2151,A96BA2,39691494,201705071710,18846,25560
1943,A63665,39682716,201705071700,18912,25517
1860,ICAO-AC3DD5,39778214,201705072225,19784,24237
2071,ICAO-4D20B7,39771583,201705071955,19871,24273
2183,A8299A,39672853,201705071655,18835,25573
2046,AA7E7C,39675108,201705071655,18823,25544
2151,A96BA2,39688633,201705071705,18869,25512
1796,ICAO-ABA324,39772550,201705072015,18852,24020
2094,345241,39760559,201705071805,18891,25528
1966,AA7C64,39719662,201705071730,18926,25536
2033,AA600A,39663609,201705071645,18847,25482
2145,AA56B6,39713928,201705071725,18947,25609
1894,A0DDFB,39753947,201705071800,18865,25583
1836,ABF826,39702746,201705071715,18749,25500
2196,ICAO-AAABF6,39720022,201705071730,19816,24251
2046,AA7E7C,39678385,201705071700,18802,25606
1916,ICAO-A3612A,39773717,201705072025,19805,24284
1947,ICAO-AE0224,39773436,201705072020,19740,24298
2005,ABA7B0,39670500,201705071650,18933,25438
1943,A63665,39685819,201705071705,18947,25441
1851,C06A39,39683650,201705071700,18780,25563
2219,C0193B,39728015,201705071745,18803,25508
1820,3C7065,39796225,201705080845,18725,25615
2063,ICAO-A923EF,39774904,201705072035,19782,24287
1797,ICAO-3C4AA6,39783155,201705080340,19792,24228
1883,A654CB,39728297,201705071745,18759,25538
2094,345241,39762176,201705071805,18852,25558
2009,A791C0,39752813,201705071800,18895,25705
2064,A71EFA,39679076,201705071700,18843,25667
1945,A84D62,39763237,201705071810,18919,25447
2000,A45091,39756970,201705071805,18836,25595
1824,ACCA88,39795001,201705080845,18898,25591
1989,ICAO-A8B760,39771890,201705072000,19802,24328
1848,ICAO-A98F6A,39774271,201705072035,19843,24286
2186,AD8C4C,39760369,201705071805,18974,25496
1971,AB62F8,39800351,201705080850,18829,25601
1814,ICAO-4CAAFB,39763807,201705071810,19716,24258
2000,A45091,39762786,201705071810,18784,25704
1896,AD846F,39754933,201705071800,18953,25472
2046,AA7E7C,39675381,201705071655,18822,25548
1965,AA8B40,39692063,201705071710,18904,25597
1974,ICAO-A71F24,39780031,201705072300,19763,24310
2103,AAF183,39690240,201705071710,18911,25519
2137,ICAO-A0B550,39784842,201705080615,19809,24285
2226,ACC3B4,39808046,201705080850,18898,25525
2167,A66E52,39719132,201705071730,18822,25591
2219,C0193B,39730408,201705071750,18794,25577
1970,ICAO-AB355C,39791383,201705080840,19814,24285
2063,ICAO-A923EF,39775179,201705072040,19736,24287
2150,ICAO-AA44AC,39767815,201705071905,19710,24341
2120,ICAO-ABDCBE,39770054,201705071935,18892,24043
2235,ICAO-A3C3E0,39776254,201705072055,19865,24271
1803,ICAO-40073D,39767237,201705071900,19803,24241
1943,A63665,39683219,201705071700,18919,25501
2052,ICAO-400F0B,39776584,201705072125,19884,24319
1966,AA7C64,39716511,201705071725,18883,25649
2220,AACF19,39752272,201705071800,18822,25602
1990,ICAO-A2A77B,39787446,201705080720,19792,24239
2064,A71EFA,39676458,201705071655,18860,25614
1811,A2F591,39690986,201705071710,18836,25579
1966,AA7C64,39720664,201705071735,18943,25491
1811,A2F591,39682968,201705071700,18985,25488
2011,ICAO-780F4C,39777801,201705072210,19824,24220
1848,ICAO-A98F6A,39764760,201705071820,19004,24064
2208,42423F,39664394,201705071645,18913,25497
1819,A8A3CE,39733363,201705071750,18830,25623
2199,A6A7DC,39662549,201705071645,18863,25413
2028,AD4F72,39806239,201705080850,18965,25500
2212,A583F5,39657250,201705071635,18598,25632
1998,3C64EC,39719133,201705071730,18676,25562
1861,A2DCEE,39726945,201705071745,18933,25563
2118,AA6F46,39712898,201705071725,18868,25538
2184,A262A9,39681325,201705071700,18710,25480
2184,A262A9,39681078,201705071700,18707,25485
2095,ICAO-A89D59,39779059,201705072240,19759,24274
1811,A2F591,39687371,201705071705,18888,25535
2038,ICAO-AB6851,39782571,201705080105,19672,24299
2112,A7FED0,39701471,201705071715,18828,25616
1945,A84D62,39762109,201705071805,18896,25484
2058,AB23B5,39714724,201705071725,18671,25476
1903,A35AAE,39708941,201705071720,18683,25654
1851,C06A39,39794697,201705080845,18953,25498
1836,ABF826,39694242,201705071710,18836,25523
2039,ICAO-4006B0,39772576,201705072015,19735,24240
1989,ICAO-A8B760,39771972,201705072000,19877,24298
2220,AACF19,39754560,201705071800,18803,25626
2096,ICAO-AB2AE1,39781889,201705080000,19725,24329
1847,A3FF61,39746932,201705071800,18782,25696
1924,ICAO-A18403,39766689,201705071855,19818,24243
2051,ICAO-47C5C7,39781419,201705072345,19762,24265
1965,AA8B40,39695751,201705071710,18881,25531
2226,ACC3B4,39803338,201705080850,18866,25573
2047,ICAO-AC18FE,39786885,201705080705,19816,24422
1865,ICAO-4B1884,39769350,201705071930,19797,24255
2190,ICAO-A8AEF3,39772693,201705072015,19818,24293
1964,AB7B02,39665107,201705071645,18897,25448
2058,AB23B5,39715621,201705071725,18689,25462
2173,ICAO-AA8114,39771114,201705071950,18924,24115
1875,A6FA94,39665876,201705071645,18811,25592
1957,ICAO-A075A3,39765441,201705071825,19810,24208
2208,42423F,39660214,201705071640,18845,25646
2148,ICAO-40655D,39778806,201705072235,19754,24283
1967,ICAO-A880FF,39765470,201705071830,19785,24291
2060,ICAO-4D2130,39780235,201705072310,19714,24264
2151,A96BA2,39689972,201705071710,18858,25535
2220,AACF19,39759911,201705071805,18746,25698
2230,ICAO-A64DFA,39779592,201705072250,19740,24302
2099,ICAO-A894F2,39786662,201705080655,19807,24285
2037,A87904,39699051,201705071715,18963,25531
1978,A4337C,39734044,201705071750,18883,25643
1798,ICAO-AA2BA4,39786394,201705080645,19798,24289
1894,A0DDFB,39756307,201705071805,18853,25632
2219,C0193B,39733159,201705071750,18783,25656
1959,C01EF7,39756941,201705071805,18729,25606
2208,42423F,39662966,201705071645,18888,25549
1935,A3EE1F,39658938,201705071640,18793,25703
2220,AACF19,39756984,201705071805,18774,25663
1824,ACCA88,39794642,201705080845,18897,25594
2024,A33ECC,39808531,201705080850,18929,25588
2145,AA56B6,39709117,201705071720,18975,25511
2162,ICAO-3C650B,39767249,201705071900,19782,24236
2226,ACC3B4,39794442,201705080845,18804,25659
1861,A2DCEE,39723482,201705071740,18774,25635
2112,A7FED0,39699638,201705071715,18800,25650
1935,A3EE1F,39658528,201705071635,18800,25684
1836,ABF826,39698578,201705071715,18794,25512
1819,A8A3CE,39735994,201705071755,18789,25680
1966,AA7C64,39719512,201705071730,18924,25542
1830,A1AA24,39660728,201705071640,18760,25663
1790,ICAO-4CAAFA,39765002,201705071820,19742,24295
1966,AA7C64,39720053,201705071730,18932,25521
1851,C06A39,39679655,201705071700,18805,25454
2217,AD9712,39709373,201705071720,18855,25496
2220,AACF19,39737309,201705071755,18923,25464
2219,C0193B,39729067,201705071745,18799,25541
1933,ICAO-406D78,39765720,201705071830,19764,24266
1803,ICAO-40073D,39780646,201705072325,19717,24257
1954,ICAO-47C5C9,39768872,201705071925,19882,24311
1943,A63665,39682219,201705071700,18904,25534
2096,ICAO-AB2AE1,39781954,201705080000,19804,24265
1891,ICAO-ABEC03,39786194,201705080640,19728,24283
2037,A87904,39708914,201705071720,18853,25697
2168,ICAO-7100C8,39763730,201705071810,19723,24377
2127,A12F78,39762909,201705071810,19036,25469
1830,A1AA24,39659400,201705071640,18784,25617
2147,A7103C,39792721,201705080845,18848,25640
2178,A85119,39805473,201705080850,18914,25542
1943,A63665,39682833,201705071700,18913,25515
2127,A12F78,39763168,201705071810,19032,25475
2208,42423F,39662251,201705071645,18877,25574
1818,ICAO-A14BDE,39790562,201705080825,19812,24275
1959,C01EF7,39759349,201705071805,18754,25570
2137,ICAO-A0B550,39785016,201705080620,19715,24287
1928,ICAO-3C4B27,39771419,201705071950,19713,24307
2046,AA7E7C,39675403,201705071655,18822,25548
2131,AD9B28,39691558,201705071710,18634,25465
1903,A35AAE,39710033,201705071720,18687,25633
1943,A63665,39683303,201705071700,18920,25499
1899,ICAO-4BA893,39767820,201705071905,18956,23995
2064,A71EFA,39675997,201705071655,18863,25607
1896,AD846F,39738617,201705071755,18883,25665
1943,A63665,39682718,201705071700,18912,25517
2005,ABA7B0,39662861,201705071645,18800,25664
2217,AD9712,39706176,201705071720,18850,25554
2124,AD8836,39681628,201705071700,19020,25667
2226,ACC3B4,39802570,201705080850,18860,25581
2226,ACC3B4,39806397,201705080850,18889,25542
1943,A63665,39675021,201705071655,18858,25696
1883,A654CB,39729478,201705071750,18749,25569
1946,A8C802,39667822,201705071650,18918,25621
2037,A87904,39706484,201705071720,18880,25657
2208,42423F,39664028,201705071645,18907,25510
1911,A50549,39745204,201705071800,18640,25474
1882,A836FB,39674397,201705071655,18860,25637
1970,ICAO-AB355C,39791522,201705080840,19793,24285
1848,ICAO-A98F6A,39774942,201705072035,19744,24286
1810,ICAO-A6FF58,39791534,201705080840,19807,24282
2208,42423F,39665172,201705071645,18926,25471
1880,A80287,39744135,201705071800,18620,25654
1819,A8A3CE,39736214,201705071755,18786,25684
1830,A1AA24,39657749,201705071635,18817,25553
1819,A8A3CE,39731910,201705071750,18855,25588
2147,A7103C,39793585,201705080845,18847,25642
2121,ICAO-A77B35,39774538,201705072035,18937,24061
2088,ICAO-06A0F6,39789018,201705080800,19732,24293
1863,ICAO-A6A7DC,39767087,201705071900,18967,24068
2151,A96BA2,39699305,201705071715,18777,25704
1900,ICAO-4067F8,39775394,201705072040,19798,24284
2062,ACBF63,39792518,201705080845,18932,25650
2114,ICAO-406B12,39777131,201705072140,19723,24381
1943,A63665,39679987,201705071700,18887,25592
2142,A9C5C5,39792322,201705080845,18853,25488
1988,AB1971,39699907,201705071715,18661,25613
2037,A87904,39702343,201705071715,18924,25590
1944,AD734A,39722347,201705071740,18864,25629
1888,ICAO-AC67F2,39766212,201705071845,19793,24247
1890,AD2114,39763591,201705071810,18869,25603
2009,A791C0,39757449,201705071805,18920,25624
2028,AD4F72,39806231,201705080850,18965,25500
2217,AD9712,39704434,201705071720,18869,25581
2199,A6A7DC,39658225,201705071635,18757,25561
1795,AA60AF,39717222,201705071730,18705,25628
2005,ABA7B0,39668057,201705071650,18894,25509
2005,ABA7B0,39665747,201705071645,18858,25574
2037,A87904,39702255,201705071715,18924,25589
1964,AB7B02,39669062,201705071650,18858,25568
1990,ICAO-A2A77B,39787454,201705080720,19793,24239
2033,AA600A,39666499,201705071650,18803,25568
2145,AA56B6,39709845,201705071720,18973,25521
2037,A87904,39706163,201705071720,18883,25652
1964,AB7B02,39671972,201705071655,18837,25633
2005,ABA7B0,39665995,201705071645,18863,25566
2151,A96BA2,39691783,201705071710,18843,25565
1948,A98ED9,39716998,201705071730,18785,25633
1847,A3FF61,39753506,201705071800,18770,25724
1847,A3FF61,39730223,201705071750,18899,25450
1860,ICAO-AC3DD5,39778158,201705072225,19766,24266
2048,A8913B,39691668,201705071710,18901,25730
2009,A791C0,39763292,201705071810,18957,25503
1802,ICAO-4007F9,39778625,201705072230,19774,24230
1966,AA7C64,39716741,201705071730,18886,25642
2208,42423F,39660918,201705071640,18858,25617
1968,ICAO-4006C1,39765238,201705071820,19792,24323
1970,ICAO-AB355C,39791624,201705080840,19779,24285
2190,ICAO-A8AEF3,39772623,201705072015,19839,24289
1795,AA60AF,39716642,201705071730,18713,25618
2214,ICAO-A845F4,39799078,201705080850,19615,24306
2051,ICAO-47C5C7,39781534,201705072345,19790,24246
2199,A6A7DC,39662534,201705071645,18863,25414
1971,AB62F8,39798220,201705080850,18840,25585
2192,ICAO-A0A8DA,39772763,201705072015,19742,24277
2078,A6F00D,39797789,201705080850,18848,25453
2167,A66E52,39716109,201705071725,18845,25563
1861,A2DCEE,39724087,201705071740,18809,25619
2178,A85119,39806127,201705080850,18915,25539
1879,A9B85B,39724613,201705071740,18746,25499
1902,A8E813,39808348,201705080850,18649,25611
1989,ICAO-A8B760,39771859,201705071955,19755,24347
2064,A71EFA,39676279,201705071655,18861,25612
1928,ICAO-3C4B27,39771363,201705071950,19704,24316
2190,ICAO-A8AEF3,39773211,201705072020,19692,24314
1810,ICAO-A6FF58,39791702,201705080840,19818,24291
1969,A2FCFF,39726409,201705071745,18644,25462
1883,A654CB,39729230,201705071745,18751,25563
1875,A6FA94,39665685,201705071645,18806,25598
1916,ICAO-A3612A,39773765,201705072025,19787,24284
1795,AA60AF,39710283,201705071725,18792,25498
2046,AA7E7C,39678993,201705071700,18798,25619
1873,ICAO-A4FDDB,39785770,201705080635,19748,24252
2197,ICAO-A16C3A,39776714,201705072125,19732,24252
2005,ABA7B0,39668036,201705071650,18894,25509
2221,ICAO-A364EA,39731324,201705071750,19794,24285
1811,A2F591,39686453,201705071705,18909,25526
2218,ICAO-A6CB48,39704222,201705071720,19809,24285
2005,ABA7B0,39662362,201705071645,18788,25681
2194,ICAO-4006AE,39777535,201705072155,19838,24293
2021,AA75EF,39722691,201705071740,18770,25531
2142,A9C5C5,39808720,201705080850,18780,25625
1989,ICAO-A8B760,39771978,201705072000,19884,24295
1964,AB7B02,39666320,201705071650,18883,25492
1861,A2DCEE,39726073,201705071745,18895,25580
2217,AD9712,39709825,201705071720,18861,25488
2211,AD8BED,39733081,201705071750,18961,25561
2167,A66E52,39720391,201705071735,18811,25605
2000,A45091,39761780,201705071805,18795,25679
2096,ICAO-AB2AE1,39781961,201705080000,19810,24260
2118,AA6F46,39708182,201705071720,18819,25621
1946,A8C802,39669798,201705071650,18939,25552
1959,C01EF7,39762071,201705071805,18795,25511
1811,A2F591,39686510,201705071705,18908,25527
2184,A262A9,39673516,201705071655,18641,25633
1886,ICAO-ACB9ED,39788707,201705080750,19794,24298
2218,ICAO-A6CB48,39707317,201705071720,19746,24297
1924,ICAO-A18403,39766530,201705071855,19807,24276
2145,AA56B6,39707542,201705071720,18980,25475
2112,A7FED0,39705739,201705071720,18888,25542
1998,3C64EC,39719039,201705071730,18672,25565
2137,ICAO-A0B550,39784755,201705080615,19840,24285
2178,A85119,39806260,201705080850,18917,25534
1945,A84D62,39753572,201705071800,18801,25643
2094,345241,39761254,201705071805,18875,25540
2033,AA600A,39667709,201705071650,18788,25597
1916,ICAO-A3612A,39765795,201705071835,19803,24293
2183,A8299A,39672855,201705071655,18835,25573
2033,AA600A,39663243,201705071645,18852,25471
2003,ICAO-AB0A9D,39772039,201705072005,18909,24027
1989,ICAO-A8B760,39771825,201705071955,19741,24352
2016,A48681,39689543,201705071705,18987,25491
2029,ICAO-A68A5D,39776149,201705072055,19587,24271
2076,ICAO-4005BA,39781306,201705072345,19740,24234
1988,AB1971,39700801,201705071715,18663,25593
2021,AA75EF,39720699,201705071735,18870,25616
1811,A2F591,39685445,201705071705,18937,25512
1902,A8E813,39803031,201705080850,18664,25656
2183,A8299A,39669875,201705071650,18870,25517
